time,x,y,signal_dbm,link_quality,bitrate_mbit,bssid
1783339162.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339165.5,33.70,-6.25,-64.00,46.00,175.50,32:c5:99:9d:b8:94
1783339168.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339171.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339174.5,33.70,-6.25,-66.00,44.00,175.50,32:c5:99:9d:b8:94
1783339177.5,33.70,-6.25,-64.00,46.00,234.00,32:c5:99:9d:b8:94
1783339180.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339183.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339186.5,33.70,-6.25,-66.00,44.00,175.50,32:c5:99:9d:b8:94
1783339189.5,33.70,-6.25,-65.00,45.00,175.50,32:c5:99:9d:b8:94
1783339192.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339195.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339198.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339201.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339204.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339207.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339210.5,33.70,-6.25,-63.00,47.00,195.00,32:c5:99:9d:b8:94
1783339213.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339216.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339219.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339222.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339225.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339228.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339231.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339234.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339237.5,33.70,-6.25,-67.00,43.00,195.00,32:c5:99:9d:b8:94
1783339240.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339243.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339246.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339249.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339252.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339255.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339258.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339261.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339264.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339267.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339270.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339273.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339276.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339279.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339282.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339285.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339288.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339291.5,33.70,-6.25,-63.00,47.00,195.00,32:c5:99:9d:b8:94
1783339294.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339297.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339300.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339303.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339306.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339309.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339312.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339315.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339318.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339321.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339324.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339327.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339330.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339333.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339336.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339339.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339342.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339345.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339348.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339351.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339354.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339357.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339360.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339363.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339366.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339369.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339372.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339375.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339378.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339381.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339384.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339387.5,33.70,-6.25,-66.00,44.00,175.50,32:c5:99:9d:b8:94
1783339390.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339393.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339396.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339399.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339402.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339405.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339408.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339411.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339414.5,33.70,-6.25,-65.00,45.00,260.00,32:c5:99:9d:b8:94
1783339417.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339420.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339423.5,33.70,-6.25,-66.00,44.00,234.00,32:c5:99:9d:b8:94
1783339426.5,33.70,-6.25,-65.00,45.00,175.50,32:c5:99:9d:b8:94
1783339429.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339432.5,33.70,-6.25,-65.00,45.00,175.50,32:c5:99:9d:b8:94
1783339435.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339438.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339441.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339444.5,33.70,-6.25,-66.00,44.00,175.50,32:c5:99:9d:b8:94
1783339447.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339450.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339453.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339456.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339459.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339462.5,33.70,-6.25,-64.00,46.00,234.00,32:c5:99:9d:b8:94
1783339465.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339468.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339471.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339474.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339477.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339480.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339483.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339486.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339489.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339492.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339495.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339498.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339501.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339504.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339507.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339510.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339513.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339516.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339519.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339522.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339525.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339528.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339531.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339534.5,33.70,-6.25,-67.00,43.00,195.00,32:c5:99:9d:b8:94
1783339537.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339540.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339543.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339546.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339549.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339552.5,33.70,-6.25,-63.00,47.00,195.00,32:c5:99:9d:b8:94
1783339555.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339558.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339561.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339564.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339567.5,33.70,-6.25,-64.00,46.00,175.50,32:c5:99:9d:b8:94
1783339570.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339573.5,33.70,-6.25,-63.00,47.00,195.00,32:c5:99:9d:b8:94
1783339576.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339579.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339582.5,33.70,-6.25,-67.00,43.00,195.00,32:c5:99:9d:b8:94
1783339585.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339588.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339591.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339594.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339597.5,33.70,-6.25,-65.00,45.00,175.50,32:c5:99:9d:b8:94
1783339600.5,33.70,-6.25,-67.00,43.00,195.00,32:c5:99:9d:b8:94
1783339603.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339606.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339609.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339612.5,33.70,-6.25,-67.00,43.00,195.00,32:c5:99:9d:b8:94
1783339615.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339618.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339621.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339624.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339627.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339630.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339633.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339636.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339639.5,33.70,-6.25,-63.00,47.00,195.00,32:c5:99:9d:b8:94
1783339642.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339645.5,33.70,-6.25,-62.00,48.00,195.00,32:c5:99:9d:b8:94
1783339648.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339651.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339654.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339657.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339660.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339663.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339666.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339669.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339672.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339675.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339678.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339681.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339684.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339687.5,33.70,-6.25,-63.00,47.00,195.00,32:c5:99:9d:b8:94
1783339690.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339693.5,33.70,-6.25,-65.00,45.00,175.50,32:c5:99:9d:b8:94
1783339696.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339699.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339702.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339705.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339708.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339711.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339714.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339717.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339720.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339723.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339726.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339729.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339732.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339735.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339738.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339741.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339744.5,33.70,-6.25,-67.00,43.00,195.00,32:c5:99:9d:b8:94
1783339747.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339750.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339753.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339756.5,33.70,-6.25,-65.00,45.00,175.50,32:c5:99:9d:b8:94
1783339759.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339762.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339765.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339768.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339771.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339774.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339777.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339780.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339783.5,33.70,-6.25,-65.00,45.00,175.50,32:c5:99:9d:b8:94
1783339786.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339789.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339792.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339795.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339798.5,33.70,-6.25,-63.00,47.00,195.00,32:c5:99:9d:b8:94
1783339801.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339804.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339807.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339810.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339813.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339816.5,33.70,-6.25,-63.00,47.00,195.00,32:c5:99:9d:b8:94
1783339819.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339822.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339825.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339828.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339831.5,33.70,-6.25,-66.00,44.00,175.50,32:c5:99:9d:b8:94
1783339834.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339837.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339840.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339843.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339846.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339849.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339852.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339855.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339858.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339861.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339864.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339867.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339870.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339873.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339876.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339879.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339882.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339885.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339888.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339891.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339894.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339897.5,33.70,-6.25,-65.00,45.00,175.50,32:c5:99:9d:b8:94
1783339900.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339903.5,33.70,-6.25,-67.00,43.00,195.00,32:c5:99:9d:b8:94
1783339906.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339909.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339912.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339915.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339918.5,33.70,-6.25,-62.00,48.00,195.00,32:c5:99:9d:b8:94
1783339921.5,33.70,-6.25,-62.00,48.00,195.00,32:c5:99:9d:b8:94
1783339924.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339927.5,33.70,-6.25,-65.00,45.00,175.50,32:c5:99:9d:b8:94
1783339930.5,33.70,-6.25,-65.00,45.00,234.00,32:c5:99:9d:b8:94
1783339933.5,33.70,-6.25,-64.00,46.00,234.00,32:c5:99:9d:b8:94
1783339936.5,33.70,-6.25,-62.00,48.00,234.00,32:c5:99:9d:b8:94
1783339939.5,33.70,-6.25,-64.00,46.00,234.00,32:c5:99:9d:b8:94
1783339942.5,33.70,-6.25,-63.00,47.00,195.00,32:c5:99:9d:b8:94
1783339945.5,33.70,-6.25,-66.00,44.00,175.50,32:c5:99:9d:b8:94
1783339948.5,33.70,-6.25,-64.00,46.00,175.50,32:c5:99:9d:b8:94
1783339951.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339954.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339957.5,33.70,-6.25,-63.00,47.00,195.00,32:c5:99:9d:b8:94
1783339960.5,33.70,-6.25,-65.00,45.00,175.50,32:c5:99:9d:b8:94
1783339963.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339966.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339969.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339972.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339975.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339978.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783339981.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339984.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339987.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339990.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339993.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783339996.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783339999.5,33.70,-6.25,-65.00,45.00,175.50,32:c5:99:9d:b8:94
1783340002.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783340005.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783340008.5,33.70,-6.25,-64.00,46.00,175.50,32:c5:99:9d:b8:94
1783340011.5,33.70,-6.25,-63.00,47.00,195.00,32:c5:99:9d:b8:94
1783340014.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783340017.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783340020.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783340023.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783340026.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783340029.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783340032.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783340035.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783340038.5,33.70,-6.25,-67.00,43.00,195.00,32:c5:99:9d:b8:94
1783340041.5,33.70,-6.25,-65.00,45.00,260.00,32:c5:99:9d:b8:94
1783340044.5,33.70,-6.25,-65.00,45.00,260.00,32:c5:99:9d:b8:94
1783340047.5,33.70,-6.25,-65.00,45.00,260.00,32:c5:99:9d:b8:94
1783340050.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783340053.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783340056.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783340059.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783340062.5,33.70,-6.25,-66.00,44.00,260.00,32:c5:99:9d:b8:94
1783340065.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783340068.5,33.70,-6.25,-65.00,45.00,234.00,32:c5:99:9d:b8:94
1783340071.5,33.70,-6.25,-63.00,47.00,195.00,32:c5:99:9d:b8:94
1783340074.5,33.70,-6.25,-67.00,43.00,195.00,32:c5:99:9d:b8:94
1783340077.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783340080.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783340083.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783340086.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783340089.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783340092.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783340095.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783340098.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783340101.5,33.70,-6.25,-66.00,44.00,195.00,32:c5:99:9d:b8:94
1783340104.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
1783340107.5,33.70,-6.25,-64.00,46.00,195.00,32:c5:99:9d:b8:94
1783340110.5,33.70,-6.25,-65.00,45.00,195.00,32:c5:99:9d:b8:94
